record_id,speciesname,latitude,longitude,recordedby,datefound,determinedby,lifestage,sex,notes,rights,rightsholder,sourcelink
BBSL226260,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.5725,-109.5478,G.E. Knowlton,1947-08-11,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL226260
BBSL512550,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.8756,-112.143,,1957-08-08,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512550
BBSL512580,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",39.5994,-110.81,G.F. Knowlton,1947-08-12,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512580
BBSL512673,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.2604,-105.4602,V.J. Tepedino,1974-07-14,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512673
BBSL492549,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.0,-111.0,S.M. Higbee,,H. Ikerd 2005,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL492549
BBSL116742,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.7556,-111.7166,J.S. Stanford,1934-08-08,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL116742
BBSL513965,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.0,-111.0,H. Ikerd,,H. Ikerd 2005,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL513965
BBSL10446,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.5968,-110.6988,"A.S. Menke, F.D. Parker",1980-08-25,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL10446
BBSL512485,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.63561,-112.44277,G.F. Knowlton,1949-08-20,W.E. LaBerge 1956,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512485
BBSL116715,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.73,-111.83,S.L. Wood,1948-08-11,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL116715
BBSL116738,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.73,-111.83,,1908-08-26,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL116738
BBSL116739,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.73,-111.83,,1908-08-26,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL116739
BBSL512553,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.8756,-112.143,,1957-08-08,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512553
BBSL75513,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.9655,-113.0592,G.E. Knowlton,1949-08-24,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75513
BBSL286043,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",45.639,-118.6849,J.E. Harrison,1998-07-28,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL286043
BBSL10480,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.3224,-110.6757,F.D. Parker,1985-08-28,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL10480
BBSL255330,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",45.639,-118.6849,V.J. Tepedino,1997-09-21,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL255330
BBSL512474,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",36.28472,-108.70592,G.E. Bohart,1965-09-21,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512474
BBSL75491,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",42.07491,-112.54247,"G.E. Knowlton, J.H. Judd",1970-09-01,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75491
BBSL513702,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",37.0,-112.0,A. Johansen,,T.L. Griswold 2005,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL513702
BBSL10554,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.64,-110.63,"F.D. Parker, T.L. Griswold",1983-09-13,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL10554
BBSL458250,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.0,-112.0,S. Messinger,,T.L. Griswold 2005,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL458250
BBSL512586,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",37.24,-112.66,"G.F. Knowlton, S.L. Wood",1948-07-14,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512586
BBSL512483,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",40.3916,-111.8508,G.F. Knowlton,1943-09-14,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512483
BBSL512482,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",37.21,-112.98,G.F. Knowlton,1950-07-24,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512482
BBSL252694,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",46.0775,-118.3393,V.J. Tepedino,1997-09-06,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL252694
BBSL75498,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.7042,-112.842,G.E. Knowlton,1969-08-12,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75498
BBSL75468,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.9922,-113.185,G.E. Knowlton,1972-09-07,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75468
BBSL512546,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.4878,-112.456,G.F. Knowlton,1949-08-26,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512546
BBSL75528,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.7083,-112.867,"G.E. Knowlton, J.H. Judd",1970-09-01,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75528
BBSL10478,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.3224,-110.6757,F.D. Parker,1985-08-28,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL10478
BBSL512606,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",39.35,-112.57,,1945-07-14,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512606
BBSL512527,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",40.1105,-88.2072,E.R. Jaycox,1963-08-25,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512527
BBSL226261,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",37.56217,-109.58056,F.D. Parker,1979-08-22,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL226261
BBSL75499,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.7042,-112.842,G.E. Knowlton,1969-08-12,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75499
BBSL75459,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",41.7083,-112.867,"G.E. Knowlton, J.H. Judd",1970-09-01,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75459
BBSL75473,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",42.17464,-112.58719,G.E. Knowlton,1969-08-19,T.L. Griswold 1994,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL75473
BBSL512676,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.97166,-95.23525,E.A. Cross,1952-09-16,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512676
BBSL512519,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",40.4436,-109.2533,R.W. Rust,1965-09-07,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512519
BBSL513877,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",38.0,-111.0,S.M. Higbee,,H. Ikerd 2005,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL513877
BBSL253587,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",46.0775,-118.3393,V.J. Tepedino,1997-09-20,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL253587
BBSL512517,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",40.4436,-109.2533,R.W. Rust,1965-09-07,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512517
BBSL512654,"USDA-ARS Pollinating Insects - Biology, Management and Systematics Research Unit Museum Records",40.3916,-111.8508,G.F. Knowlton,1943-09-14,,Unknown,Male,,"Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 United States (CC BY-NC-SA 3.0).http://creativecommons.org/licenses/by-nc-sa/3.0/us/ . User must cite: U. S. National Pollinating Insects Database, United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah (Accessed 2014-29-12)","United States Department of Agriculture, Agriculture Research Service, Bee Biology and Systematics Laboratory, Logan, Utah",https://www.discoverlife.org/mp/20l?id=BBSL512654
